2019-04-25 20:56:44.722 UTC [main]  TRACE LineSegmentationEvaluatorTool:42 - main
2019-04-25 20:56:53.788 UTC [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@43556938 with MO: java.awt.Polygon@12bb4df8
2019-04-25 20:56:53.788 UTC [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@43556938 with MO: java.awt.Polygon@4cc77c2e
2019-04-25 20:56:53.788 UTC [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@43556938 with MO: java.awt.Polygon@7a7b0070
2019-04-25 20:56:53.788 UTC [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@43556938 with MO: java.awt.Polygon@39a054a5
2019-04-25 20:56:53.788 UTC [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@43556938 with MO: java.awt.Polygon@71bc1ae4
2019-04-25 20:56:53.788 UTC [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@43556938 with MO: java.awt.Polygon@6ed3ef1
2019-04-25 20:56:53.788 UTC [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@43556938 with MO: java.awt.Polygon@2437c6dc
2019-04-25 20:56:53.788 UTC [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@43556938 with MO: java.awt.Polygon@1f89ab83
2019-04-25 20:56:53.789 UTC [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@43556938 with MO: java.awt.Polygon@e73f9ac
2019-04-25 20:56:53.789 UTC [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@43556938 with MO: java.awt.Polygon@61064425
2019-04-25 20:56:53.789 UTC [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@43556938 with MO: java.awt.Polygon@7b1d7fff
2019-04-25 20:56:53.789 UTC [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@43556938 with MO: java.awt.Polygon@299a06ac
2019-04-25 20:56:53.789 UTC [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@43556938 with MO: java.awt.Polygon@383534aa
2019-04-25 20:56:53.789 UTC [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@43556938 with MO: java.awt.Polygon@6bc168e5
2019-04-25 20:56:53.789 UTC [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@43556938 with MO: java.awt.Polygon@277c0f21
2019-04-25 20:56:53.789 UTC [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@43556938 with MO: java.awt.Polygon@7b3300e5
2019-04-25 20:56:53.789 UTC [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@43556938 with MO: java.awt.Polygon@2e5c649
2019-04-25 20:56:53.789 UTC [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@43556938 with MO: java.awt.Polygon@136432db
2019-04-25 20:56:53.789 UTC [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@43556938 with MO: java.awt.Polygon@7382f612
2019-04-25 20:56:53.789 UTC [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@43556938 with MO: java.awt.Polygon@1055e4af
2019-04-25 20:56:53.789 UTC [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@43556938 with MO: java.awt.Polygon@3caeaf62
2019-04-25 20:56:53.789 UTC [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@43556938 with MO: java.awt.Polygon@e6ea0c6
2019-04-25 20:56:53.790 UTC [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@43556938 with MO: java.awt.Polygon@6a38e57f
2019-04-25 20:56:53.790 UTC [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@43556938 with MO: java.awt.Polygon@5577140b
2019-04-25 20:56:53.793 UTC [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@43556938 with MO: java.awt.Polygon@1c6b6478
2019-04-25 20:56:53.794 UTC [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@43556938 with MO: java.awt.Polygon@67f89fa3
2019-04-25 20:56:53.794 UTC [main]  TRACE LineSegmentationEvaluator:339 - matching possibility for GT: java.awt.Polygon@3d04a311
2019-04-25 20:56:53.794 UTC [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@3d04a311 with MO: java.awt.Polygon@512ddf17
2019-04-25 20:56:53.794 UTC [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@3d04a311 with MO: java.awt.Polygon@2c13da15
2019-04-25 20:56:53.794 UTC [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@3d04a311 with MO: java.awt.Polygon@77556fd
2019-04-25 20:56:53.794 UTC [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@3d04a311 with MO: java.awt.Polygon@368239c8
2019-04-25 20:56:53.794 UTC [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@3d04a311 with MO: java.awt.Polygon@9e89d68
2019-04-25 20:56:53.794 UTC [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@3d04a311 with MO: java.awt.Polygon@3b192d32
2019-04-25 20:56:53.794 UTC [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@3d04a311 with MO: java.awt.Polygon@16f65612
2019-04-25 20:56:53.794 UTC [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@3d04a311 with MO: java.awt.Polygon@311d617d
2019-04-25 20:56:53.794 UTC [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@3d04a311 with MO: java.awt.Polygon@7c53a9eb
2019-04-25 20:56:53.810 UTC [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@3d04a311 with MO: java.awt.Polygon@2a33fae0
2019-04-25 20:56:53.810 UTC [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@3d04a311 with MO: java.awt.Polygon@707f7052
2019-04-25 20:56:53.810 UTC [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@3d04a311 with MO: java.awt.Polygon@11028347
2019-04-25 20:56:53.810 UTC [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@3d04a311 with MO: java.awt.Polygon@14899482
2019-04-25 20:56:53.906 UTC [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@3d04a311 with MO: java.awt.Polygon@2aae9190
2019-04-25 20:56:53.906 UTC [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@3d04a311 with MO: java.awt.Polygon@2f333739
2019-04-25 20:56:53.907 UTC [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@3d04a311 with MO: java.awt.Polygon@77468bd9
2019-04-25 20:56:53.907 UTC [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@3d04a311 with MO: java.awt.Polygon@12bb4df8
2019-04-25 20:56:53.907 UTC [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@3d04a311 with MO: java.awt.Polygon@4cc77c2e
2019-04-25 20:56:53.907 UTC [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@3d04a311 with MO: java.awt.Polygon@7a7b0070
2019-04-25 20:56:53.907 UTC [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@3d04a311 with MO: java.awt.Polygon@39a054a5
2019-04-25 20:56:53.907 UTC [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@3d04a311 with MO: java.awt.Polygon@71bc1ae4
2019-04-25 20:56:53.907 UTC [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@3d04a311 with MO: java.awt.Polygon@6ed3ef1
2019-04-25 20:56:54.052 UTC [main]  TRACE LineSegmentationEvaluator:391 - matching possibility: java.awt.Polygon@3d04a311 * java.awt.Polygon@2437c6dc = 0.5356725146198831
2019-04-25 20:56:54.052 UTC [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@3d04a311 with MO: java.awt.Polygon@1f89ab83
2019-04-25 20:56:54.052 UTC [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@3d04a311 with MO: java.awt.Polygon@e73f9ac
2019-04-25 20:56:54.052 UTC [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@3d04a311 with MO: java.awt.Polygon@61064425
2019-04-25 20:56:54.052 UTC [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@3d04a311 with MO: java.awt.Polygon@7b1d7fff
2019-04-25 20:56:54.052 UTC [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@3d04a311 with MO: java.awt.Polygon@299a06ac
2019-04-25 20:56:54.053 UTC [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@3d04a311 with MO: java.awt.Polygon@383534aa
2019-04-25 20:56:54.053 UTC [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@3d04a311 with MO: java.awt.Polygon@6bc168e5
2019-04-25 20:56:54.053 UTC [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@3d04a311 with MO: java.awt.Polygon@277c0f21
2019-04-25 20:56:54.053 UTC [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@3d04a311 with MO: java.awt.Polygon@7b3300e5
2019-04-25 20:56:54.053 UTC [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@3d04a311 with MO: java.awt.Polygon@2e5c649
2019-04-25 20:56:54.053 UTC [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@3d04a311 with MO: java.awt.Polygon@136432db
2019-04-25 20:56:54.053 UTC [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@3d04a311 with MO: java.awt.Polygon@7382f612
2019-04-25 20:56:54.053 UTC [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@3d04a311 with MO: java.awt.Polygon@1055e4af
2019-04-25 20:56:54.053 UTC [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@3d04a311 with MO: java.awt.Polygon@3caeaf62
2019-04-25 20:56:54.053 UTC [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@3d04a311 with MO: java.awt.Polygon@e6ea0c6
2019-04-25 20:56:54.053 UTC [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@3d04a311 with MO: java.awt.Polygon@6a38e57f
2019-04-25 20:56:54.053 UTC [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@3d04a311 with MO: java.awt.Polygon@5577140b
2019-04-25 20:56:54.053 UTC [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@3d04a311 with MO: java.awt.Polygon@1c6b6478
2019-04-25 20:56:54.053 UTC [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@3d04a311 with MO: java.awt.Polygon@67f89fa3
2019-04-25 20:56:54.053 UTC [main]  TRACE LineSegmentationEvaluator:339 - matching possibility for GT: java.awt.Polygon@7a46a697
2019-04-25 20:56:54.054 UTC [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@7a46a697 with MO: java.awt.Polygon@512ddf17
2019-04-25 20:56:54.054 UTC [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@7a46a697 with MO: java.awt.Polygon@2c13da15
2019-04-25 20:56:54.054 UTC [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@7a46a697 with MO: java.awt.Polygon@77556fd
2019-04-25 20:56:54.054 UTC [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@7a46a697 with MO: java.awt.Polygon@368239c8
2019-04-25 20:56:54.054 UTC [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@7a46a697 with MO: java.awt.Polygon@9e89d68
2019-04-25 20:56:54.054 UTC [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@7a46a697 with MO: java.awt.Polygon@3b192d32
2019-04-25 20:56:54.054 UTC [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@7a46a697 with MO: java.awt.Polygon@16f65612
2019-04-25 20:56:54.054 UTC [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@7a46a697 with MO: java.awt.Polygon@311d617d
2019-04-25 20:56:54.054 UTC [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@7a46a697 with MO: java.awt.Polygon@7c53a9eb
2019-04-25 20:56:54.054 UTC [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@7a46a697 with MO: java.awt.Polygon@ed17bee
2019-04-25 20:56:54.055 UTC [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@7a46a697 with MO: java.awt.Polygon@2a33fae0
2019-04-25 20:56:54.055 UTC [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@7a46a697 with MO: java.awt.Polygon@707f7052
2019-04-25 20:56:54.055 UTC [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@7a46a697 with MO: java.awt.Polygon@11028347
2019-04-25 20:56:54.055 UTC [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@7a46a697 with MO: java.awt.Polygon@14899482
2019-04-25 20:56:54.055 UTC [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@7a46a697 with MO: java.awt.Polygon@21588809
2019-04-25 20:56:54.055 UTC [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@7a46a697 with MO: java.awt.Polygon@2aae9190
2019-04-25 20:56:54.055 UTC [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@7a46a697 with MO: java.awt.Polygon@2f333739
2019-04-25 20:56:54.055 UTC [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@7a46a697 with MO: java.awt.Polygon@77468bd9
2019-04-25 20:56:54.056 UTC [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@7a46a697 with MO: java.awt.Polygon@12bb4df8
2019-04-25 20:56:54.057 UTC [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@7a46a697 with MO: java.awt.Polygon@4cc77c2e
2019-04-25 20:56:54.057 UTC [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@7a46a697 with MO: java.awt.Polygon@7a7b0070
2019-04-25 20:56:54.231 UTC [main]  TRACE LineSegmentationEvaluator:391 - matching possibility: java.awt.Polygon@7a46a697 * java.awt.Polygon@39a054a5 = 0.019869750132908027
2019-04-25 20:56:54.232 UTC [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@7a46a697 with MO: java.awt.Polygon@71bc1ae4
2019-04-25 20:56:54.232 UTC [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@7a46a697 with MO: java.awt.Polygon@6ed3ef1
2019-04-25 20:56:54.232 UTC [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@7a46a697 with MO: java.awt.Polygon@2437c6dc
2019-04-25 20:56:54.232 UTC [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@7a46a697 with MO: java.awt.Polygon@1f89ab83
2019-04-25 20:56:54.232 UTC [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@7a46a697 with MO: java.awt.Polygon@e73f9ac
2019-04-25 20:56:54.232 UTC [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@7a46a697 with MO: java.awt.Polygon@61064425
2019-04-25 20:56:54.232 UTC [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@7a46a697 with MO: java.awt.Polygon@7b1d7fff
2019-04-25 20:56:54.502 UTC [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@7a46a697 with MO: java.awt.Polygon@6bc168e5
2019-04-25 20:56:54.764 UTC [main]  TRACE LineSegmentationEvaluator:391 - matching possibility: java.awt.Polygon@7a46a697 * java.awt.Polygon@277c0f21 = 0.019826480112421337
2019-04-25 20:56:54.764 UTC [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@7a46a697 with MO: java.awt.Polygon@7b3300e5
2019-04-25 20:56:54.764 UTC [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@7a46a697 with MO: java.awt.Polygon@2e5c649
2019-04-25 20:56:54.764 UTC [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@7a46a697 with MO: java.awt.Polygon@136432db
2019-04-25 20:56:54.764 UTC [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@7a46a697 with MO: java.awt.Polygon@7382f612
2019-04-25 20:56:54.764 UTC [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@7a46a697 with MO: java.awt.Polygon@1055e4af
2019-04-25 20:56:54.764 UTC [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@7a46a697 with MO: java.awt.Polygon@3caeaf62
2019-04-25 20:56:54.764 UTC [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@7a46a697 with MO: java.awt.Polygon@e6ea0c6
2019-04-25 20:56:54.764 UTC [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@7a46a697 with MO: java.awt.Polygon@6a38e57f
2019-04-25 20:56:54.764 UTC [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@7a46a697 with MO: java.awt.Polygon@5577140b
2019-04-25 20:56:54.764 UTC [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@7a46a697 with MO: java.awt.Polygon@1c6b6478
2019-04-25 20:56:54.764 UTC [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@7a46a697 with MO: java.awt.Polygon@67f89fa3
2019-04-25 20:56:54.764 UTC [main]  TRACE LineSegmentationEvaluator:339 - matching possibility for GT: java.awt.Polygon@5f205aa
2019-04-25 20:56:54.892 UTC [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@5f205aa with MO: java.awt.Polygon@2c13da15
2019-04-25 20:56:54.892 UTC [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@5f205aa with MO: java.awt.Polygon@77556fd
2019-04-25 20:56:54.892 UTC [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@5f205aa with MO: java.awt.Polygon@368239c8
